Date,Open,High,Low,Close,Volume,Turnover
1998-07-16,,,,1317.46,,
1998-07-17,,,,1315.05,,
1998-07-20,,,,1301.78,,
1998-07-21,,,,1299.85,,
1998-07-22,,,,1298.1,,
1998-07-23,,,,1266.61,,
1998-07-24,,,,1256.0,,
1998-07-27,,,,1244.53,,
1998-07-28,,,,1269.19,,
1998-07-29,,,,1296.3,,
1998-07-30,,,,1302.52,,
1998-07-31,,,,1296.52,,
1998-08-03,,,,1268.34,,
1998-08-04,,,,1261.18,,
1998-08-05,,,,1273.1,,
1998-08-06,,,,1270.69,,
1998-08-07,,,,1273.89,,
1998-08-10,,,,1267.95,,
1998-08-11,,,,1272.33,,
1998-08-12,,,,1255.06,,
1998-08-13,,,,1262.57,,
1998-08-14,,,,1263.61,,
1998-08-17,,,,1250.43,,
1998-08-18,,,,1227.52,,
1998-08-19,,,,1239.84,,
1998-08-20,,,,1265.37,,
1998-08-21,,,,1262.64,,
1998-08-24,,,,1273.54,,
1998-08-25,,,,1289.54,,
1998-08-27,,,,1279.0,,
1998-08-28,,,,1261.03,,
1998-08-31,,,,1270.19,,
1998-09-01,,,,1252.59,,
1998-09-02,,,,1269.99,,
1998-09-03,,,,1276.84,,
1998-09-04,1277.4,1287.06,1277.4,1287.06,,
1998-09-07,,,,1295.75,,
1998-09-08,,,,1313.49,,
1998-09-09,,,,1313.32,,
1998-09-10,,,,1322.69,,
1998-09-11,,,,1313.68,,
1998-09-14,,,,1328.31,,
1998-09-15,,,,1329.68,,
1998-09-16,,,,1328.58,,
1998-09-17,,,,1324.54,,
1998-09-18,,,,1316.0,,
1998-09-21,,,,1314.05,,
1998-09-22,,,,1324.89,,
1998-09-23,,,,1332.07,,
1998-09-24,,,,1359.51,,
1998-09-25,,,,1359.71,,
1998-09-28,,,,1367.68,,
1998-09-29,,,,1345.43,,
1998-09-30,,,,1353.14,,
1998-10-05,,,,1273.85,,
1998-10-06,,,,1324.14,,
1998-10-07,,,,1362.72,,
1998-10-08,,,,1345.03,,
1998-10-09,,,,1353.85,,
1998-10-12,,,,1341.83,,
1998-10-13,,,,1326.72,,
1998-10-14,,,,1331.04,,
1998-10-15,,,,1334.77,,
1998-10-16,,,,1337.51,,
1998-10-19,,,,1331.81,,
1998-10-20,,,,1294.77,,
1998-10-22,,,,1278.62,,
1998-10-23,,,,1279.76,,
1998-10-26,,,,1300.05,,
1998-10-27,,,,1298.99,,
1998-10-28,,,,1293.32,,
1998-10-29,,,,1295.61,,
1998-10-30,,,,1288.2,,
1998-10-31,,,,1289.79,,
1998-11-02,,,,1288.1,,
1998-11-03,,,,1296.97,,
1998-11-05,,,,1299.2,,
1998-11-06,,,,1303.82,,
1998-11-09,,,,1316.29,,
1998-11-10,,,,1319.15,,
1998-11-11,,,,1321.99,,
1998-11-12,,,,1324.36,,
1998-11-13,,,,1327.87,,
1998-11-16,,,,1324.48,,
1998-11-17,,,,1330.78,,
1998-11-18,,,,1342.2,,
1998-11-19,,,,1333.01,,
1998-11-20,,,,1327.51,,
1998-11-21,,,,1329.18,,
1998-11-23,,,,1324.5,,
1998-11-24,,,,1317.28,,
1998-11-26,,,,1308.5,,
1998-11-27,,,,1297.37,,
1998-11-28,,,,1296.78,,
1998-11-30,,,,1310.47,,
1998-12-01,,,,1314.49,,
1998-12-02,,,,1315.84,,
1998-12-03,,,,1316.0,,
1998-12-04,,,,1330.53,,
1998-12-07,,,,1361.34,,
1998-12-08,,,,1372.72,,
1998-12-09,,,,1393.14,,
1998-12-10,,,,1416.05,,
1998-12-11,,,,1426.24,,
1998-12-14,,,,1415.83,,
1998-12-15,,,,1380.79,,
1998-12-16,,,,1389.93,,
1998-12-17,,,,1367.12,,
1998-12-18,,,,1371.98,,
1998-12-21,1402.45,1402.45,1402.45,1402.45,,
1998-12-22,,,,1392.21,,
1998-12-23,,,,1387.39,,
1998-12-24,,,,1381.13,,
1998-12-28,,,,1392.54,,
1998-12-29,,,,1376.96,,
1998-12-30,,,,1412.03,,
1998-12-31,1405.79,1405.79,1405.79,1405.79,,
1999-01-01,,,,1407.6,,
1999-01-04,,,,1419.58,,
1999-01-05,,,,1440.19,,
1999-01-06,,,,1482.81,,
1999-01-07,,,,1490.01,,
1999-01-08,1514.74,1514.74,1514.74,1514.74,,
1999-01-11,,,,1493.8,,
1999-01-12,,,,1461.91,,
1999-01-13,,,,1468.74,,
1999-01-14,,,,1462.11,,
1999-01-15,,,,1448.1,,
1999-01-18,,,,1471.97,,
1999-01-19,,,,1458.67,,
1999-01-21,,,,1520.06,,
1999-01-22,,,,1500.38,,
1999-01-25,,,,1500.88,,
1999-01-27,,,,1537.86,,
1999-01-28,,,,1527.62,,
1999-01-29,,,,1574.45,,
1999-02-01,,,,1549.1,,
1999-02-02,,,,1548.45,,
1999-02-03,,,,1576.35,,
1999-02-04,,,,1556.31,,
1999-02-05,,,,1553.75,,
1999-02-08,,,,1537.51,,
1999-02-09,,,,1545.54,,
1999-02-10,,,,1627.83,,
1999-02-11,,,,1632.06,,
1999-02-12,,,,1648.6,,
1999-02-15,,,,1620.91,,
1999-02-16,,,,1637.53,,
1999-02-17,,,,1652.64,,
1999-02-18,,,,1637.75,,
1999-02-19,,,,1633.14,,
1999-02-22,,,,1609.34,,
1999-02-23,,,,1592.83,,
1999-02-24,,,,1582.92,,
1999-02-25,,,,1572.89,,
1999-02-26,,,,1538.99,,
1999-02-27,,,,1625.35,,
1999-03-01,,,,1696.07,,
1999-03-03,,,,1743.57,,
1999-03-04,,,,1724.04,,
1999-03-05,,,,1740.78,,
1999-03-08,,,,1742.48,,
1999-03-09,,,,1772.65,,
1999-03-10,,,,1804.56,,
1999-03-11,,,,1781.16,,
1999-03-12,,,,1785.03,,
1999-03-15,,,,1784.57,,
1999-03-16,,,,1770.63,,
1999-03-17,,,,1790.14,,
1999-03-18,,,,1811.81,,
1999-03-19,,,,1790.92,,
1999-03-20,,,,1792.79,,
1999-03-22,,,,1795.58,,
1999-03-23,,,,1816.41,,
1999-03-24,,,,1809.6,,
1999-03-25,,,,1815.66,,
1999-03-26,,,,1789.18,,
1999-03-30,,,,1803.02,,
1999-03-31,,,,1829.84,,
1999-04-01,,,,1813.85,,
1999-04-05,,,,1748.34,,
1999-04-06,,,,1762.23,,
1999-04-07,,,,1768.09,,
1999-04-08,,,,1744.41,,
1999-04-09,,,,1723.24,,
1999-04-12,,,,1741.83,,
1999-04-13,,,,1738.23,,
1999-04-15,,,,1673.59,,
1999-04-16,1799.0,1799.0,1798.73,1798.73,,
1999-04-17,,,,1656.07,,
1999-04-19,,,,1686.32,,
1999-04-20,,,,1667.21,,
1999-04-21,,,,1682.43,,
1999-04-22,,,,1676.51,,
1999-04-23,,,,1670.06,,
1999-04-26,,,,1595.56,,
1999-04-28,,,,1593.41,,
1999-04-29,,,,1615.1,,
1999-04-30,,,,1627.13,,
1999-05-03,,,,1588.63,,
1999-05-04,,,,1619.46,,
1999-05-05,,,,1623.24,,
1999-05-06,,,,1623.44,,
1999-05-07,,,,1625.37,,
1999-05-10,,,,1679.1,,
1999-05-11,,,,1702.02,,
1999-05-12,,,,1720.05,,
1999-05-13,,,,1755.28,,
1999-05-14,,,,1743.41,,
1999-05-17,,,,1711.11,,
1999-05-18,,,,1709.92,,
1999-05-19,,,,1719.94,,
1999-05-20,,,,1724.61,,
1999-05-21,,,,1733.1,,
1999-05-24,,,,1747.13,,
1999-05-25,,,,1784.6,,
1999-05-26,,,,1769.39,,
1999-05-27,,,,1737.66,,
1999-05-28,,,,1716.56,,
1999-05-31,,,,1775.34,,
1999-06-01,,,,1779.57,,
1999-06-02,,,,1760.97,,
1999-06-03,,,,1762.91,,
1999-06-04,,,,1773.93,,
1999-06-07,,,,1781.4,,
1999-06-08,,,,1767.88,,
1999-06-09,,,,1760.15,,
1999-06-10,,,,1765.57,,
1999-06-11,,,,1746.04,,
1999-06-14,,,,1729.74,,
1999-06-15,,,,1724.46,,
1999-06-16,,,,1757.21,,
1999-06-17,,,,1802.53,,
1999-06-18,,,,1793.48,,
1999-06-21,,,,1809.78,,
1999-06-22,,,,1827.28,,
1999-06-23,,,,1790.56,,
1999-06-24,,,,1760.16,,
1999-06-25,,,,1755.63,,
1999-06-28,,,,1793.21,,
1999-06-29,,,,1804.86,,
1999-06-30,,,,1794.26,,
1999-07-01,,,,1793.15,,
1999-07-02,,,,1802.12,,
1999-07-05,,,,1829.27,,
1999-07-06,,,,1838.45,,
1999-07-07,,,,1845.72,,
1999-07-08,,,,1845.76,,
1999-07-09,,,,1848.8,,
1999-07-12,,,,1888.92,,
1999-07-13,,,,1890.98,,
1999-07-14,,,,1915.46,,
1999-07-15,,,,1875.29,,
1999-07-16,,,,1870.57,,
1999-07-19,,,,1909.78,,
1999-07-20,,,,1931.99,,
1999-07-21,,,,1977.22,,
1999-07-22,,,,2019.1,,
1999-07-23,,,,2020.78,,
1999-07-26,,,,2006.91,,
1999-07-27,,,,1993.47,,
1999-07-28,,,,1993.01,,
1999-07-29,,,,1984.37,,
1999-07-30,,,,1975.98,,
1999-08-02,,,,1953.43,,
1999-08-03,,,,1944.96,,
1999-08-04,,,,1985.42,,
1999-08-05,,,,1994.91,,
1999-08-06,,,,1982.45,,
1999-08-09,,,,1998.31,,
1999-08-10,,,,1981.63,,
1999-08-11,,,,1983.56,,
1999-08-12,,,,1965.48,,
1999-08-13,,,,1935.46,,
1999-08-16,,,,1939.62,,
1999-08-17,,,,1976.5,,
1999-08-18,,,,2012.06,,
1999-08-19,,,,1984.2,,
1999-08-20,,,,1983.66,,
1999-08-23,,,,2001.07,,
1999-08-24,,,,2004.56,,
1999-08-25,,,,2015.71,,
1999-08-26,,,,2051.39,,
1999-08-27,,,,2050.82,,
1999-08-30,,,,2061.45,,
1999-08-31,,,,2046.15,,
1999-09-01,,,,2043.62,,
1999-09-02,,,,2018.39,,
1999-09-03,,,,2008.82,,
1999-09-06,,,,2014.91,,
1999-09-07,,,,2004.88,,
1999-09-08,,,,2015.55,,
1999-09-09,,,,2010.37,,
1999-09-10,,,,2005.14,,
1999-09-14,,,,1961.36,,
1999-09-15,,,,1971.04,,
1999-09-16,,,,1947.98,,
1999-09-17,,,,1937.45,,
1999-09-20,,,,1934.38,,
1999-09-21,,,,1915.72,,
1999-09-22,,,,1965.39,,
1999-09-23,,,,1983.43,,
1999-09-24,,,,2010.01,,
1999-09-27,,,,1997.96,,
1999-09-28,,,,1980.46,,
1999-09-29,,,,2007.66,,
1999-09-30,,,,1996.83,,
1999-10-01,,,,1968.88,,
1999-10-04,,,,1942.39,,
1999-10-05,,,,1935.32,,
1999-10-06,,,,1951.82,,
1999-10-07,,,,2031.74,,
1999-10-08,,,,1992.81,,
1999-10-11,,,,1992.36,,
1999-10-12,,,,1991.62,,
1999-10-13,,,,2010.51,,
1999-10-14,,,,2015.25,,
1999-10-15,,,,1969.53,,
1999-10-18,,,,1947.84,,
1999-10-20,,,,1948.4,,
1999-10-21,,,,1916.16,,
1999-10-22,,,,1875.45,,
1999-10-23,,,,1881.22,,
1999-10-25,,,,1852.36,,
1999-10-26,,,,1827.56,,
1999-10-27,,,,1898.92,,
1999-10-28,,,,1848.29,,
1999-10-29,,,,1816.59,,
1999-11-01,,,,1773.97,,
1999-11-02,,,,1823.52,,
1999-11-03,,,,1809.72,,
1999-11-04,,,,1815.26,,
1999-11-05,,,,1848.34,,
1999-11-07,,,,1843.03,,
1999-11-09,,,,1840.56,,
1999-11-10,,,,1866.38,,
1999-11-11,,,,1855.99,,
1999-11-12,,,,1844.37,,
1999-11-15,,,,1822.0,,
1999-11-16,,,,1819.06,,
1999-11-17,,,,1824.89,,
1999-11-18,,,,1818.05,,
1999-11-19,,,,1799.22,,
1999-11-22,,,,1780.4,,
1999-11-24,,,,1818.84,,
1999-11-25,,,,1813.85,,
1999-11-26,,,,1790.07,,
1999-11-29,,,,1788.48,,
1999-11-30,,,,1778.06,,
1999-12-01,,,,1797.39,,
1999-12-02,,,,1828.55,,
1999-12-03,,,,1855.77,,
1999-12-06,,,,1890.55,,
1999-12-07,,,,1875.67,,
1999-12-08,,,,1868.0,,
1999-12-09,,,,1879.38,,
1999-12-10,,,,1864.78,,
1999-12-13,,,,1853.61,,
1999-12-14,,,,1795.3,,
1999-12-15,,,,1804.57,,
1999-12-16,,,,1820.58,,
1999-12-17,,,,1818.34,,
1999-12-20,,,,1827.67,,
1999-12-21,,,,1787.85,,
1999-12-22,,,,1819.19,,
1999-12-23,,,,1806.87,,
1999-12-24,,,,1775.94,,
1999-12-27,,,,1746.55,,
1999-12-28,,,,1743.63,,
1999-12-29,,,,1746.52,,
1999-12-30,,,,1720.3,,
2000-01-03,1836.47,1836.47,1836.47,1836.47,,
2000-01-04,,,,1819.04,,
2000-01-05,,,,1769.24,,
2000-01-06,,,,1830.14,,
2000-01-07,,,,1856.38,,
2000-01-10,,,,1894.23,,
2000-01-11,,,,1860.69,,
2000-01-12,,,,1961.32,,
2000-01-13,,,,1996.45,,
2000-01-14,,,,1962.06,,
2000-01-17,,,,1928.07,,
2000-01-18,,,,1919.68,,
2000-01-19,,,,1920.98,,
2000-01-20,,,,1905.28,,
2000-01-21,,,,1907.71,,
2000-01-24,,,,1891.9,,
2000-01-25,1869.53,1869.53,1869.53,1869.53,,
2000-01-27,,,,1876.43,,
2000-01-28,,,,1841.05,,
2000-01-31,,,,1795.75,,
2000-02-01,,,,1753.32,,
2000-02-02,,,,1800.62,,
2000-02-03,,,,1785.75,,
2000-02-04,,,,1744.06,,
2000-02-07,,,,1722.69,,
2000-02-08,,,,1713.47,,
2000-02-09,,,,1766.13,,
2000-02-10,,,,1731.99,,
2000-02-11,,,,1746.56,,
2000-02-14,,,,1686.29,,
2000-02-15,,,,1665.65,,
2000-02-16,,,,1675.35,,
2000-02-17,,,,1705.49,,
2000-02-18,,,,1743.67,,
2000-02-21,,,,1805.26,,
2000-02-22,,,,1870.0,,
2000-02-23,,,,1864.5,,
2000-02-24,,,,1931.27,,
2000-02-25,,,,1925.55,,
2000-02-28,,,,1910.06,,
2000-02-29,,,,1813.74,,
2000-03-01,,,,1868.75,,
2000-03-02,,,,1779.68,,
2000-03-03,,,,1677.72,,
2000-03-06,,,,1612.16,,
2000-03-07,,,,1593.43,,
2000-03-08,,,,1585.49,,
2000-03-09,,,,1546.19,,
2000-03-10,,,,1550.47,,
2000-03-13,,,,1610.15,,
2000-03-14,,,,1703.32,,
2000-03-15,,,,1781.47,,
2000-03-16,,,,1769.38,,
2000-03-21,,,,1716.08,,
2000-03-22,,,,1683.29,,
2000-03-23,,,,1658.22,,
2000-03-24,,,,1654.6,,
2000-03-27,,,,1604.11,,
2000-03-28,,,,1617.96,,
2000-03-29,,,,1600.99,,
2000-03-30,,,,1613.75,,
2000-03-31,,,,1583.24,,
2000-04-03,,,,1642.64,,
2000-04-04,,,,1538.18,,
2000-04-05,,,,1589.66,,
2000-04-06,,,,1589.88,,
2000-04-07,,,,1688.62,,
2000-04-10,,,,1684.87,,
2000-04-11,,,,1674.38,,
2000-04-12,,,,1642.63,,
2000-04-13,,,,1611.45,,
2000-04-17,,,,1555.57,,
2000-04-18,,,,1550.05,,
2000-04-19,,,,1554.65,,
2000-04-20,,,,1556.04,,
2000-04-24,,,,1542.19,,
2000-04-25,,,,1497.62,,
2000-04-26,,,,1539.78,,
2000-04-27,,,,1520.2,,
2000-04-28,,,,1482.53,,
2000-05-02,,,,1387.84,,
2000-05-03,,,,1399.68,,
2000-05-04,,,,1495.96,,
2000-05-05,,,,1543.96,,
2000-05-08,,,,1487.35,,
2000-05-09,,,,1520.44,,
2000-05-10,,,,1497.54,,
2000-05-11,,,,1443.87,,
2000-05-12,,,,1417.02,,
2000-05-15,,,,1436.5,,
2000-05-16,,,,1445.15,,
2000-05-17,,,,1448.82,,
2000-05-18,,,,1448.21,,
2000-05-19,,,,1407.29,,
2000-05-22,,,,1385.53,,
2000-05-23,,,,1371.22,,
2000-05-24,,,,1388.26,,
2000-05-25,,,,1402.35,,
2000-05-26,,,,1518.04,,
2000-05-29,,,,1557.15,,
2000-05-30,,,,1572.97,,
2000-05-31,,,,1582.95,,
2000-06-01,,,,1540.22,,
2000-06-02,,,,1565.78,,
2000-06-05,,,,1585.56,,
2000-06-06,,,,1601.97,,
2000-06-07,,,,1590.51,,
2000-06-08,,,,1607.79,,
2000-06-09,,,,1602.57,,
2000-06-12,,,,1576.82,,
2000-06-13,,,,1567.87,,
2000-06-14,,,,1588.85,,
2000-06-15,,,,1566.42,,
2000-06-16,,,,1567.67,,
2000-06-19,,,,1588.41,,
2000-06-20,,,,1590.66,,
2000-06-21,,,,1606.8,,
2000-06-22,,,,1633.44,,
2000-06-23,,,,1684.8,,
2000-06-26,,,,1660.49,,
2000-06-27,,,,1685.19,,
2000-06-28,,,,1708.66,,
2000-06-29,,,,1713.26,,
2000-06-30,,,,1695.82,,
2000-07-03,,,,1652.82,,
2000-07-04,,,,1677.8,,
2000-07-05,,,,1709.63,,
2000-07-06,,,,1686.64,,
2000-07-07,,,,1679.29,,
2000-07-10,,,,1686.55,,
2000-07-11,,,,1681.37,,
2000-07-12,,,,1710.89,,
2000-07-13,,,,1742.79,,
2000-07-14,,,,1767.44,,
2000-07-17,,,,1712.95,,
2000-07-18,,,,1711.41,,
2000-07-19,,,,1666.14,,
2000-07-20,,,,1624.17,,
2000-07-21,,,,1610.43,,
2000-07-24,,,,1525.89,,
2000-07-25,,,,1544.48,,
2000-07-26,,,,1550.07,,
2000-07-27,,,,1557.35,,
2000-07-28,,,,1543.7,,
2000-07-31,,,,1565.09,,
2000-08-01,,,,1562.54,,
2000-08-02,,,,1556.34,,
2000-08-03,,,,1539.43,,
2000-08-04,,,,1595.51,,
2000-08-07,,,,1585.98,,
2000-08-08,,,,1574.15,,
2000-08-09,,,,1544.75,,
2000-08-10,,,,1539.68,,
2000-08-11,,,,1503.18,,
2000-08-14,,,,1508.97,,
2000-08-16,,,,1540.74,,
2000-08-17,,,,1538.51,,
2000-08-18,,,,1550.54,,
2000-08-21,,,,1551.62,,
2000-08-22,,,,1541.93,,
2000-08-23,,,,1563.37,,
2000-08-24,,,,1551.76,,
2000-08-25,,,,1544.06,,
2000-08-28,,,,1544.32,,
2000-08-29,,,,1532.34,,
2000-08-30,,,,1533.26,,
2000-08-31,,,,1537.87,,
2000-09-04,,,,1565.9,,
2000-09-05,,,,1565.92,,
2000-09-06,,,,1603.32,,
2000-09-07,,,,1604.28,,
2000-09-08,,,,1592.74,,
2000-09-11,,,,1594.07,,
2000-09-12,,,,1598.28,,
2000-09-13,,,,1586.68,,
2000-09-14,,,,1562.11,,
2000-09-15,,,,1549.51,,
2000-09-18,,,,1523.86,,
2000-09-19,,,,1492.52,,
2000-09-20,,,,1506.23,,
2000-09-21,,,,1504.44,,
2000-09-22,,,,1448.2,,
2000-09-25,,,,1432.08,,
2000-09-26,,,,1414.73,,
2000-09-27,,,,1426.88,,
2000-09-28,,,,1365.81,,
2000-09-29,,,,1390.52,,
2000-10-03,,,,1396.96,,
2000-10-04,,,,1415.79,,
2000-10-05,,,,1413.7,,
2000-10-06,,,,1412.68,,
2000-10-09,,,,1371.42,,
2000-10-10,,,,1312.23,,
2000-10-11,,,,1300.31,,
2000-10-12,,,,1315.72,,
2000-10-13,,,,1284.97,,
2000-10-16,,,,1244.69,,
2000-10-17,,,,1222.42,,
2000-10-18,,,,1228.56,,
2000-10-19,,,,1262.66,,
2000-10-20,,,,1245.31,,
2000-10-23,,,,1230.7,,
2000-10-24,,,,1231.7,,
2000-10-25,,,,1258.65,,
2000-10-26,,,,1258.29,,
2000-10-27,,,,1243.66,,
2000-10-30,,,,1248.17,,
2000-10-31,,,,1265.28,,
2000-11-01,,,,1278.97,,
2000-11-02,,,,1292.08,,
2000-11-03,,,,1305.63,,
2000-11-06,,,,1284.23,,
2000-11-07,,,,1287.04,,
2000-11-08,,,,1325.08,,
2000-11-09,,,,1332.31,,
2000-11-10,,,,1304.64,,
2000-11-13,,,,1280.9,,
2000-11-14,,,,1300.78,,
2000-11-15,,,,1308.94,,
2000-11-16,,,,1288.46,,
2000-11-17,,,,1292.68,,
2000-11-20,,,,1302.98,,
2000-11-21,,,,1300.69,,
2000-11-22,,,,1291.75,,
2000-11-23,,,,1264.16,,
2000-11-24,,,,1266.63,,
2000-11-27,,,,1285.81,,
2000-11-28,,,,1315.3,,
2000-11-29,,,,1329.57,,
2000-11-30,,,,1359.15,,
2000-12-01,,,,1356.87,,
2000-12-04,,,,1338.31,,
2000-12-05,,,,1338.06,,
2000-12-06,,,,1368.18,,
2000-12-07,,,,1374.47,,
2000-12-08,,,,1380.19,,
2000-12-11,,,,1388.36,,
2000-12-12,,,,1380.45,,
2000-12-13,,,,1398.35,,
2000-12-14,,,,1397.08,,
2000-12-15,,,,1377.55,,
2000-12-18,,,,1394.29,,
2000-12-19,,,,1406.37,,
2000-12-20,,,,1385.44,,
2000-12-21,,,,1396.69,,
2000-12-22,,,,1388.87,,
2000-12-26,,,,1388.1,,
2000-12-27,,,,1425.65,,
2000-12-28,,,,1416.74,,
2000-12-29,,,,1425.06,,
2001-01-01,,,,1405.12,,
2001-01-02,,,,1403.26,,
2001-01-03,,,,1411.48,,
2001-01-04,,,,1439.23,,
2001-01-05,,,,1426.61,,
2001-01-08,,,,1428.9,,
2001-01-09,,,,1447.07,,
2001-01-10,,,,1415.21,,
2001-01-11,,,,1403.59,,
2001-01-12,,,,1388.76,,
2001-01-15,,,,1359.58,,
2001-01-16,,,,1376.41,,
2001-01-17,,,,1393.32,,
2001-01-18,,,,1373.11,,
2001-01-19,,,,1385.17,,
2001-01-22,,,,1385.47,,
2001-01-23,,,,1384.57,,
2001-01-24,,,,1395.07,,
2001-01-25,,,,1405.54,,
2001-01-29,,,,1389.5,,
2001-01-30,,,,1427.31,,
2001-01-31,,,,1416.49,,
2001-02-01,,,,1394.56,,
2001-02-02,,,,1386.31,,
2001-02-05,,,,1385.81,,
2001-02-06,,,,1397.44,,
2001-02-07,,,,1411.54,,
2001-02-08,,,,1442.52,,
2001-02-09,,,,1470.69,,
2001-02-12,,,,1485.46,,
2001-02-13,,,,1445.13,,
2001-02-14,,,,1443.33,,
2001-02-15,,,,1488.21,,
2001-02-16,,,,1462.35,,
2001-02-19,,,,1463.25,,
2001-02-20,,,,1466.99,,
2001-02-21,,,,1482.19,,
2001-02-22,,,,1459.52,,
2001-02-23,,,,1437.48,,
2001-02-26,,,,1408.32,,
2001-02-27,,,,1394.23,,
2001-02-28,,,,1492.74,,
2001-03-01,,,,1502.93,,
2001-03-02,,,,1480.46,,
2001-03-05,,,,1454.05,,
2001-03-07,,,,1459.18,,
2001-03-08,,,,1456.93,,
2001-03-09,,,,1427.87,,
2001-03-12,,,,1383.67,,
2001-03-13,,,,1332.62,,
2001-03-14,,,,1369.9,,
2001-03-15,,,,1388.38,,
2001-03-16,,,,1376.09,,
2001-03-19,,,,1367.03,,
2001-03-20,,,,1348.67,,
2001-03-21,,,,1390.64,,
2001-03-22,,,,1368.2,,
2001-03-23,,,,1346.56,,
2001-03-26,,,,1332.53,,
2001-03-27,,,,1330.6,,
2001-03-28,,,,1373.41,,
2001-03-29,,,,1385.24,,
2001-03-30,,,,1354.51,,
2001-04-02,,,,1352.69,,
2001-04-03,,,,1358.51,,
2001-04-04,,,,1340.93,,
2001-04-06,,,,1335.15,,
2001-04-09,,,,1321.35,,
2001-04-10,,,,1316.09,,
2001-04-11,,,,1297.71,,
2001-04-12,,,,1285.53,,
2001-04-16,,,,1272.72,,
2001-04-17,,,,1292.21,,
2001-04-18,,,,1302.72,,
2001-04-19,,,,1319.45,,
2001-04-20,,,,1345.86,,
2001-04-23,,,,1343.97,,
2001-04-24,,,,1332.87,,
2001-04-25,,,,1330.92,,
2001-04-26,,,,1318.73,,
2001-04-27,,,,1308.35,,
2001-04-30,,,,1318.39,,
2001-05-02,,,,1319.2,,
2001-05-03,,,,1319.71,,
2001-05-04,,,,1317.35,,
2001-05-07,,,,1316.94,,
2001-05-08,,,,1330.75,,
2001-05-09,,,,1325.09,,
2001-05-10,,,,1308.58,,
2001-05-11,,,,1307.29,,
2001-05-14,,,,1316.0,,
2001-05-15,,,,1313.49,,
2001-05-16,,,,1328.46,,
2001-05-17,,,,1329.66,,
2001-05-18,,,,1311.72,,
2001-05-21,,,,1295.22,,
2001-05-22,,,,1298.45,,
2001-05-23,,,,1305.41,,
2001-05-24,,,,1302.44,,
2001-05-25,,,,1293.75,,
2001-05-28,,,,1295.79,,
2001-05-29,,,,1295.92,,
2001-05-30,,,,1295.2,,
2001-05-31,,,,1291.14,,
2001-06-01,,,,1266.82,,
2001-06-04,,,,1235.01,,
2001-06-05,,,,1220.62,,
2001-06-06,,,,1216.72,,
2001-06-07,,,,1216.54,,
2001-06-08,,,,1221.08,,
2001-06-11,,,,1238.31,,
2001-06-12,,,,1241.42,,
2001-06-13,,,,1246.78,,
2001-06-14,,,,1246.01,,
2001-06-15,,,,1253.76,,
2001-06-18,,,,1249.19,,
2001-06-19,,,,1265.32,,
2001-06-20,,,,1281.13,,
2001-06-21,,,,1275.27,,
2001-06-22,,,,1269.06,,
2001-06-25,,,,1245.86,,
2001-06-26,,,,1242.14,,
2001-06-27,,,,1239.18,,
2001-06-28,,,,1236.33,,
2001-06-29,1265.68,1265.68,1265.68,1265.68,,
2001-07-02,,,,1250.79,,
2001-07-03,,,,1260.0,,
2001-07-04,,,,1237.1,,
2001-07-05,,,,1234.73,,
2001-07-06,,,,1232.23,,
2001-07-09,,,,1236.96,,
2001-07-10,,,,1247.54,,
2001-07-11,,,,1255.74,,
2001-07-12,,,,1300.3,,
2001-07-13,,,,1326.05,,
2001-07-16,,,,1331.87,,
2001-07-17,,,,1332.94,,
2001-07-18,,,,1310.36,,
2001-07-19,,,,1287.52,,
2001-07-20,,,,1292.17,,
2001-07-23,,,,1289.19,,
2001-07-24,,,,1292.69,,
2001-07-25,,,,1303.04,,
2001-07-26,,,,1288.18,,
2001-07-27,,,,1284.01,,
2001-07-30,,,,1282.18,,
2001-07-31,,,,1307.85,,
2001-08-01,,,,1270.84,,
2001-08-02,,,,1265.32,,
2001-08-03,,,,1279.75,,
2001-08-06,,,,1283.0,,
2001-08-07,,,,1267.51,,
2001-08-08,,,,1280.12,,
2001-08-09,,,,1290.87,,
2001-08-10,,,,1278.77,,
2001-08-13,,,,1276.88,,
2001-08-14,,,,1293.76,,
2001-08-16,,,,1309.09,,
2001-08-17,,,,1303.08,,
2001-08-20,,,,1301.67,,
2001-08-21,,,,1314.46,,
2001-08-23,,,,1304.53,,
2001-08-24,,,,1298.4,,
2001-08-27,,,,1313.81,,
2001-08-28,,,,1308.59,,
2001-08-29,,,,1308.67,,
2001-08-30,,,,1306.39,,
2001-08-31,,,,1309.2,,
2001-09-03,,,,1309.56,,
2001-09-04,,,,1310.86,,
2001-09-05,,,,1296.58,,
2001-09-06,,,,1310.76,,
2001-09-07,,,,1308.61,,
2001-09-10,,,,1306.02,,
2001-09-11,,,,1278.57,,
2001-09-12,,,,1246.3,,
2001-09-13,,,,1239.21,,
2001-09-14,,,,1212.55,,
2001-09-17,,,,1148.42,,
2001-09-18,,,,1204.79,,
2001-09-19,,,,1232.39,,
2001-09-20,,,,1220.23,,
2001-09-21,,,,1159.37,,
2001-09-24,,,,1172.81,,
2001-09-25,,,,1158.29,,
2001-09-26,,,,1161.47,,
2001-09-27,,,,1190.84,,
2001-09-28,,,,1222.03,,
2001-10-01,,,,1230.0,,
2001-10-03,,,,1229.88,,
2001-10-04,,,,1232.18,,
2001-10-05,,,,1232.52,,
2001-10-08,,,,1212.29,,
2001-10-09,,,,1228.0,,
2001-10-10,,,,1295.88,,
